temperature,ordered_probability,amorphous_probability
1.093,0.001533,0.998467
1.093,0.000442,0.999558
1.093,0.592782,0.407218
1.093,0.000206,0.999794
1.093,0.143609,0.856391
1.093,0.859339,0.140661
1.093,0.4119,0.5881
1.093,0.047637,0.952363
1.093,0.728753,0.271247
1.093,0.064533,0.935468
1.093,0.000641,0.999359
1.093,0.000131,0.999869
1.093,0.184256,0.815744
1.093,0.53688,0.46312
1.093,0.017528,0.982472
1.093,0.006476,0.993524
1.093,0.002536,0.997464
1.093,0.017599,0.982401
1.093,0.00073,0.99927
1.093,0.050858,0.949142
1.093,0.500981,0.499019
1.093,0.197906,0.802094
1.093,0.106983,0.893018
1.093,0.068917,0.931083
1.093,0.050924,0.949076
1.093,0.026129,0.973871
1.093,0.003216,0.996784
1.093,0.810653,0.189347
1.093,0.000751,0.999249
1.093,0.011879,0.988121
1.093,0.100363,0.899637
1.093,0.012373,0.987627
1.093,0.024749,0.975251
1.093,0.946354,0.053646
1.093,0.000269,0.999731
1.093,0.401826,0.598174
1.093,0.00449,0.99551
1.093,0.000441,0.999559
1.093,0.003404,0.996596
1.093,0.027581,0.972419
1.093,0.001036,0.998964
1.093,0.0037,0.9963
1.093,0.062854,0.937146
1.093,0.007107,0.992893
1.093,0.020169,0.979831
1.093,0.901995,0.098005
1.093,0.012152,0.987848
1.093,0.001792,0.998208
1.093,0.019108,0.980892
1.093,0.000236,0.999764
1.093,0.000526,0.999474
1.093,0.350247,0.649753
1.093,8.6e-05,0.999913
1.093,0.00546,0.99454
1.093,0.000318,0.999682
1.093,0.032393,0.967607
1.105,0.253946,0.746054
1.105,0.839783,0.160217
1.105,0.001016,0.998984
1.105,0.026908,0.973092
1.105,0.000133,0.999867
1.105,0.000977,0.999023
1.105,0.000571,0.999429
1.105,0.981821,0.018179
1.105,0.001193,0.998807
1.105,0.000623,0.999377
1.105,0.080038,0.919962
1.105,0.020079,0.979921
1.105,0.045266,0.954734
1.105,6.2e-05,0.999938
1.105,0.003573,0.996427
1.105,0.078847,0.921153
1.105,0.001011,0.998989
1.105,0.02389,0.97611
1.105,0.009113,0.990887
1.105,0.002257,0.997743
1.105,0.383462,0.616538
1.105,0.005635,0.994365
1.105,0.065471,0.934529
1.105,0.001571,0.998429
1.105,0.012431,0.987569
1.105,0.656605,0.343395
1.105,0.008194,0.991806
1.105,0.000262,0.999738
1.105,0.000979,0.999021
1.105,0.001402,0.998598
1.105,0.893739,0.106261
1.105,0.850385,0.149615
1.105,0.404914,0.595087
1.105,0.001448,0.998552
1.105,0.566229,0.433771
1.105,0.599306,0.400694
1.105,0.597662,0.402338
1.105,0.011713,0.988287
1.105,0.002618,0.997382
1.105,0.001608,0.998392
1.105,0.015137,0.984863
1.105,0.105887,0.894113
1.105,0.00298,0.99702
1.105,0.001791,0.998209
1.105,0.00583,0.99417
1.105,0.107462,0.892538
1.105,0.00211,0.99789
1.105,0.257225,0.742775
1.105,0.9164,0.0836
1.105,0.001022,0.998978
1.105,0.003141,0.996859
1.105,0.111673,0.888327
1.105,0.001114,0.998886
1.105,0.022013,0.977987
1.105,0.000729,0.999271
1.105,0.00925,0.99075
1.105,0.001588,0.998412
1.105,0.001956,0.998044
1.105,0.251676,0.748324
1.105,0.00115,0.99885
1.105,0.02897,0.97103
1.105,9.9e-05,0.999901
1.105,0.982456,0.017544
1.105,0.003071,0.996929
1.105,0.001448,0.998552
1.105,0.000222,0.999778
1.105,0.017792,0.982208
1.105,0.039514,0.960487
1.105,0.004392,0.995608
1.105,0.335893,0.664107
1.105,0.092525,0.907475
1.105,0.007918,0.992082
1.105,0.046629,0.953371
1.105,0.015227,0.984773
1.105,0.000278,0.999722
1.105,0.000228,0.999772
1.105,0.001129,0.998871
1.105,0.628083,0.371917
1.105,0.871802,0.128198
1.105,0.975454,0.024546
1.105,0.000188,0.999812
1.105,0.000566,0.999434
1.105,0.004875,0.995125
1.105,0.000176,0.999824
1.105,0.017524,0.982476
1.105,0.000412,0.999588
1.105,0.959542,0.040458
1.105,0.007108,0.992892
1.105,0.009429,0.990571
1.105,0.006695,0.993304
1.105,0.192107,0.807893
1.105,0.001512,0.998488
1.105,0.237417,0.762583
1.105,0.029396,0.970604
1.105,0.039179,0.960821
1.105,0.001308,0.998692
1.105,0.000277,0.999724
1.105,0.005151,0.99485
1.105,9.3e-05,0.999907
1.105,0.00583,0.99417
1.105,0.000285,0.999715
1.117,0.001553,0.998448
1.117,0.040585,0.959415
1.117,0.000954,0.999046
1.117,0.002993,0.997006
1.117,0.000114,0.999886
1.117,0.183208,0.816792
1.117,0.002482,0.997518
1.117,0.001832,0.998168
1.117,0.000328,0.999672
1.117,0.003197,0.996803
1.117,0.000102,0.999898
1.117,0.006663,0.993337
1.117,0.105718,0.894282
1.117,0.009773,0.990227
1.117,0.001691,0.998309
1.117,0.108759,0.891241
1.117,0.000145,0.999855
1.117,0.772543,0.227457
1.117,0.001606,0.998394
1.117,0.007278,0.992722
1.117,0.003373,0.996627
1.117,0.001615,0.998385
1.117,0.000721,0.999279
1.117,0.824799,0.175201
1.117,0.001965,0.998035
1.117,0.000301,0.999699
1.117,3.9e-05,0.999961
1.117,0.364042,0.635958
1.117,0.000799,0.999201
1.117,0.016227,0.983773
1.117,0.007853,0.992147
1.117,0.001602,0.998398
1.117,0.104013,0.895987
1.117,0.087993,0.912007
1.117,0.094504,0.905496
1.117,0.032928,0.967072
1.117,0.017708,0.982292
1.117,0.000468,0.999532
1.117,0.295026,0.704974
1.117,0.107316,0.892684
1.117,0.019652,0.980348
1.117,0.000288,0.999712
1.117,0.003638,0.996362
1.117,0.00216,0.99784
1.117,0.001944,0.998056
1.117,0.000801,0.999199
1.117,0.000278,0.999722
1.117,0.000106,0.999894
1.117,0.004033,0.995967
1.117,0.000572,0.999428
1.117,0.002557,0.997443
1.117,0.975333,0.024667
1.117,0.014823,0.985177
1.117,0.004088,0.995912
1.117,0.000381,0.999619
1.117,0.000167,0.999833
1.117,0.000463,0.999536
1.117,0.287205,0.712795
1.117,0.000226,0.999774
1.117,0.00015,0.99985
1.117,0.000382,0.999618
1.117,0.2369,0.7631
1.117,0.003502,0.996498
1.117,0.000764,0.999236
1.117,0.578043,0.421957
1.117,0.128616,0.871384
1.117,0.000616,0.999384
1.117,0.002372,0.997628
1.117,0.000135,0.999865
1.117,0.001157,0.998843
1.117,0.000131,0.999869
1.117,0.011134,0.988866
1.117,0.008192,0.991808
1.117,0.00858,0.99142
1.117,0.019595,0.980405
1.117,0.007431,0.992569
1.117,0.152555,0.847445
1.117,0.001941,0.998059
1.117,0.78465,0.21535
1.117,0.000648,0.999352
1.117,0.006957,0.993043
1.117,0.015452,0.984548
1.117,0.001095,0.998905
1.117,0.076931,0.923069
1.117,0.000424,0.999576
1.117,0.000214,0.999786
1.117,0.000151,0.999848
1.117,0.000815,0.999185
1.117,0.056856,0.943144
1.117,0.007157,0.992843
1.117,0.105821,0.894179
1.117,0.000754,0.999246
1.117,0.009985,0.990015
1.117,0.000777,0.999223
1.117,0.001033,0.998967
1.117,0.043784,0.956216
1.117,0.00058,0.99942
1.117,0.000825,0.999175
1.117,0.016197,0.983803
1.117,0.164354,0.835646
1.117,0.001063,0.998937
1.130,0.004789,0.995212
1.130,0.134927,0.865073
1.130,0.11699,0.88301
1.130,0.000547,0.999453
1.130,0.012875,0.987125
1.130,0.024604,0.975396
1.130,0.001842,0.998158
1.130,0.010266,0.989734
1.130,0.339837,0.660163
1.130,0.009476,0.990524
1.130,0.002868,0.997132
1.130,0.007982,0.992018
1.130,0.001809,0.998191
1.130,0.465795,0.534205
1.130,0.104413,0.895587
1.130,0.00454,0.99546
1.130,0.001221,0.998779
1.130,0.035406,0.964595
1.130,0.000447,0.999553
1.130,0.000438,0.999562
1.130,0.046408,0.953591
1.130,0.000296,0.999704
1.130,5.1e-05,0.999949
1.130,0.000683,0.999317
1.130,0.05592,0.94408
1.130,0.000204,0.999796
1.130,0.081749,0.918251
1.130,0.000125,0.999875
1.130,0.001941,0.998059
1.130,0.00264,0.99736
1.130,0.000637,0.999363
1.130,0.02719,0.97281
1.130,0.004476,0.995524
1.130,0.000162,0.999838
1.130,0.005131,0.99487
1.130,0.000246,0.999754
1.130,0.071555,0.928445
1.130,0.596923,0.403077
1.130,0.000792,0.999208
1.130,0.662374,0.337626
1.130,0.005961,0.994039
1.130,0.261528,0.738472
1.130,0.000139,0.999861
1.130,0.008896,0.991104
1.130,0.001723,0.998278
1.130,0.105838,0.894162
1.130,0.001147,0.998853
1.130,0.000466,0.999534
1.130,0.002282,0.997718
1.130,0.000512,0.999488
1.130,0.236876,0.763124
1.130,0.000259,0.999741
1.130,0.000647,0.999353
1.130,0.00042,0.99958
1.130,0.033262,0.966738
1.130,0.016579,0.983421
1.130,0.000949,0.999051
1.130,0.002171,0.997829
1.130,0.032017,0.967983
1.130,0.845144,0.154856
1.130,0.104031,0.895969
1.130,0.01418,0.98582
1.130,0.963327,0.036673
1.130,0.005918,0.994082
1.130,0.097944,0.902056
1.130,0.001624,0.998376
1.130,0.000269,0.999731
1.130,0.002592,0.997408
1.130,0.005655,0.994345
1.130,0.001199,0.998801
1.130,0.002567,0.997433
1.130,0.029954,0.970046
1.130,0.002022,0.997978
1.130,8.6e-05,0.999914
1.130,0.073963,0.926037
1.130,0.000405,0.999595
1.130,0.000298,0.999702
1.130,0.000267,0.999733
1.130,0.000139,0.999861
1.130,0.00468,0.99532
1.130,0.039841,0.960159
1.130,0.100845,0.899155
1.130,0.006605,0.993395
1.130,0.002146,0.997854
1.130,0.002711,0.997289
1.130,0.00135,0.99865
1.130,0.000325,0.999675
1.130,0.001197,0.998803
1.130,0.038594,0.961406
1.130,0.069232,0.930768
1.130,0.000686,0.999314
1.130,0.039797,0.960203
1.130,0.139622,0.860378
1.130,0.462889,0.537111
1.130,0.000138,0.999862
1.130,0.003837,0.996163
