temperature,ordered_probability,amorphous_probability
1.05,0.557739,0.442261
1.05,0.999152,0.000848
1.05,0.999857,0.000143
1.05,0.999988,1.2e-05
1.05,0.999615,0.000385
1.05,0.999367,0.000633
1.05,0.999425,0.000575
1.05,0.992525,0.007475
1.05,0.980751,0.019249
1.05,0.960456,0.039544
1.05,0.99994,6e-05
1.05,0.992443,0.007557
1.05,0.549856,0.450144
1.05,0.959255,0.040746
1.05,0.999984,1.5e-05
1.05,0.001176,0.998824
1.05,0.998355,0.001645
1.05,0.999698,0.000302
1.05,0.999724,0.000276
1.05,0.998454,0.001546
1.05,0.999949,5.1e-05
1.05,0.854369,0.145631
1.05,0.982515,0.017485
1.05,0.845247,0.154753
1.05,0.999447,0.000553
1.05,0.6543,0.3457
1.05,0.999264,0.000736
1.05,0.883215,0.116786
1.05,0.576638,0.423362
1.05,0.287608,0.712392
1.05,0.999755,0.000245
1.05,0.958787,0.041213
1.05,0.982547,0.017453
1.05,0.999975,2.5e-05
1.05,0.998202,0.001798
1.05,0.04793,0.95207
1.05,0.387124,0.612876
1.05,0.005538,0.994462
1.05,0.999948,5.2e-05
1.05,0.63462,0.36538
1.05,0.68643,0.31357
1.05,0.999939,6.1e-05
1.05,0.999711,0.000289
1.05,0.027588,0.972412
1.05,0.046048,0.953952
1.05,0.51796,0.48204
1.05,0.027213,0.972787
1.05,0.745881,0.254119
1.05,0.99998,2e-05
1.05,0.889455,0.110545
1.05,0.999312,0.000688
1.05,0.896442,0.103558
1.05,0.999956,4.4e-05
1.05,0.040636,0.959364
1.05,0.991608,0.008392
1.05,0.049218,0.950782
1.05,0.903933,0.096067
1.056,0.999979,2.1e-05
1.056,0.993662,0.006338
1.056,0.953722,0.046278
1.056,0.999802,0.000198
1.056,0.999963,3.7e-05
1.056,0.999965,3.5e-05
1.056,0.629192,0.370808
1.056,0.99974,0.00026
1.056,0.999923,7.7e-05
1.056,0.999135,0.000865
1.056,0.656716,0.343284
1.056,0.067055,0.932945
1.056,0.999909,9.1e-05
1.056,0.231884,0.768116
1.056,0.136317,0.863683
1.056,0.999892,0.000107
1.056,0.998051,0.001949
1.056,0.934056,0.065944
1.056,0.989607,0.010393
1.056,0.989482,0.010518
1.056,0.996772,0.003228
1.056,0.999968,3.2e-05
1.056,0.217707,0.782293
1.056,0.412076,0.587924
1.056,0.999958,4.2e-05
1.056,0.997081,0.002919
1.056,0.999906,9.4e-05
1.056,0.904743,0.095257
1.056,0.999968,3.2e-05
1.056,0.94805,0.05195
1.056,0.999745,0.000255
1.056,0.992504,0.007496
1.056,0.985041,0.014959
1.056,0.999595,0.000405
1.056,0.99995,5e-05
1.056,0.999962,3.8e-05
1.056,0.95616,0.04384
1.056,0.962015,0.037985
1.056,0.999872,0.000128
1.056,0.998242,0.001758
1.056,0.999939,6.1e-05
1.056,0.04103,0.95897
1.056,0.990064,0.009936
1.056,0.999945,5.5e-05
1.056,0.99993,7e-05
1.056,0.99993,7e-05
1.056,0.849216,0.150784
1.056,0.999841,0.000159
1.056,0.933237,0.066763
1.056,0.991343,0.008657
1.056,0.580866,0.419134
1.056,0.999936,6.4e-05
1.056,0.179015,0.820985
1.056,0.806478,0.193522
1.056,0.999318,0.000682
1.056,0.995897,0.004103
1.056,0.826616,0.173383
1.056,0.998681,0.001319
1.056,0.275656,0.724344
1.056,0.999861,0.000139
1.056,0.999554,0.000446
1.056,0.08327,0.91673
1.056,0.997315,0.002685
1.056,0.719754,0.280246
1.056,0.999018,0.000982
1.056,0.999134,0.000866
1.056,0.461513,0.538487
1.056,0.99996,4e-05
1.056,0.999904,9.6e-05
1.056,0.993937,0.006063
1.056,0.999847,0.000153
1.056,0.999647,0.000353
1.056,0.398443,0.601557
1.056,0.999625,0.000375
1.056,0.99996,4e-05
1.056,0.647614,0.352386
1.056,0.999597,0.000403
1.056,0.996729,0.003271
1.056,0.141548,0.858452
1.056,0.674759,0.325241
1.056,0.541752,0.458248
1.056,0.065234,0.934766
1.056,0.999915,8.5e-05
1.056,0.999768,0.000232
1.056,0.97198,0.02802
1.056,0.999133,0.000867
1.056,0.999792,0.000208
1.056,0.894722,0.105278
1.056,0.999809,0.000191
1.056,0.006886,0.993114
1.056,0.987019,0.012981
1.056,0.997054,0.002946
1.056,0.999467,0.000533
1.056,0.999984,1.6e-05
1.056,0.114248,0.885752
1.056,0.370007,0.629993
1.056,0.593297,0.406703
1.056,0.978338,0.021662
1.056,0.999665,0.000335
1.056,0.915341,0.084659
1.062,0.981627,0.018373
1.062,0.997671,0.002329
1.062,0.423137,0.576863
1.062,0.936096,0.063905
1.062,0.998106,0.001894
1.062,0.999974,2.6e-05
1.062,0.709626,0.290374
1.062,0.999976,2.4e-05
1.062,0.997868,0.002132
1.062,0.952825,0.047175
1.062,0.951627,0.048373
1.062,0.961066,0.038934
1.062,0.219009,0.780991
1.062,0.957462,0.042538
1.062,0.155115,0.844885
1.062,0.985151,0.014849
1.062,0.999037,0.000963
1.062,0.99994,6e-05
1.062,0.197125,0.802875
1.062,0.999729,0.000271
1.062,0.95413,0.045869
1.062,0.000304,0.999696
1.062,0.999889,0.000111
1.062,0.602504,0.397496
1.062,0.960622,0.039378
1.062,0.984159,0.015841
1.062,0.986012,0.013988
1.062,0.711924,0.288076
1.062,0.027566,0.972434
1.062,0.999843,0.000157
1.062,0.863106,0.136895
1.062,0.999821,0.000179
1.062,0.990534,0.009466
1.062,0.973479,0.026521
1.062,0.890358,0.109642
1.062,0.761005,0.238995
1.062,0.879001,0.120999
1.062,0.944984,0.055017
1.062,0.99519,0.00481
1.062,0.939884,0.060116
1.062,0.715568,0.284432
1.062,0.529345,0.470655
1.062,0.867222,0.132778
1.062,0.209408,0.790592
1.062,0.004558,0.995442
1.062,0.998055,0.001945
1.062,0.953904,0.046096
1.062,0.999229,0.000771
1.062,0.999904,9.6e-05
1.062,0.995592,0.004408
1.062,0.316341,0.683659
1.062,0.999384,0.000615
1.062,0.077563,0.922437
1.062,0.415132,0.584868
1.062,0.982364,0.017636
1.062,0.088672,0.911328
1.062,0.999556,0.000444
1.062,0.951105,0.048895
1.062,0.998854,0.001145
1.062,0.45155,0.54845
1.062,0.774292,0.225708
1.062,0.999875,0.000125
1.062,0.99993,7e-05
1.062,0.999455,0.000545
1.062,0.999215,0.000785
1.062,0.996318,0.003682
1.062,0.99979,0.00021
1.062,0.999588,0.000412
1.062,0.998887,0.001113
1.062,0.39405,0.60595
1.062,0.893708,0.106292
1.062,0.992701,0.007299
1.062,0.812244,0.187757
1.062,0.001007,0.998993
1.062,0.999962,3.8e-05
1.062,0.999946,5.4e-05
1.062,0.995967,0.004033
1.062,0.217544,0.782456
1.062,0.999378,0.000622
1.062,0.999901,9.9e-05
1.062,0.999931,6.9e-05
1.062,0.982884,0.017116
1.062,0.9999,1e-04
1.062,0.731543,0.268457
1.062,0.235668,0.764332
1.062,0.999944,5.6e-05
1.062,0.998803,0.001197
1.062,0.997437,0.002563
1.062,0.000502,0.999498
1.062,0.997165,0.002835
1.062,0.988515,0.011485
1.062,0.836193,0.163807
1.062,0.344018,0.655982
1.062,0.993723,0.006277
1.062,0.999563,0.000437
1.062,0.359107,0.640893
1.062,0.99959,0.00041
1.062,0.999804,0.000196
1.062,0.988364,0.011636
1.062,0.167046,0.832954
1.068,0.999918,8.2e-05
1.068,0.82061,0.17939
1.068,0.673566,0.326434
1.068,0.41913,0.58087
1.068,0.804531,0.195469
1.068,0.999772,0.000228
1.068,0.462071,0.537928
1.068,0.998964,0.001036
1.068,0.999659,0.000341
1.068,0.930496,0.069504
1.068,0.998037,0.001963
1.068,0.998294,0.001706
1.068,0.97101,0.02899
1.068,0.481129,0.518871
1.068,0.976179,0.023821
1.068,0.600981,0.399019
1.068,0.998589,0.001411
1.068,0.973076,0.026924
1.068,0.826538,0.173462
1.068,0.998897,0.001103
1.068,0.99216,0.00784
1.068,0.996946,0.003054
1.068,0.999833,0.000167
1.068,0.999957,4.3e-05
1.068,0.999191,0.000809
1.068,0.883091,0.116909
1.068,0.999703,0.000297
1.068,0.999847,0.000153
1.068,0.999923,7.7e-05
1.068,0.999944,5.6e-05
1.068,0.444643,0.555357
1.068,0.998553,0.001447
1.068,0.568639,0.431361
1.068,0.046293,0.953707
1.068,0.996661,0.003339
1.068,0.999741,0.000259
1.068,0.986398,0.013602
1.068,0.995606,0.004394
1.068,0.981974,0.018026
1.068,0.003476,0.996524
1.068,0.968762,0.031238
1.068,0.856368,0.143632
1.068,0.981569,0.018431
1.068,0.973207,0.026793
1.068,0.151692,0.848308
1.068,0.996517,0.003483
1.068,0.997854,0.002146
1.068,0.999823,0.000177
1.068,0.949499,0.050501
1.068,0.933972,0.066028
1.068,0.940003,0.059997
1.068,0.996893,0.003107
1.068,0.857463,0.142537
1.068,0.998957,0.001043
1.068,0.999126,0.000874
1.068,0.987417,0.012583
1.068,0.33619,0.66381
1.068,0.305137,0.694863
1.068,0.977051,0.022949
1.068,0.997497,0.002503
1.068,0.99455,0.00545
1.068,0.359038,0.640962
1.068,0.999971,2.9e-05
1.068,0.99995,5e-05
1.068,0.999407,0.000593
1.068,0.989992,0.010008
1.068,0.999864,0.000136
1.068,0.999961,3.9e-05
1.068,0.999986,1.3e-05
1.068,0.814344,0.185656
1.068,0.997182,0.002818
1.068,0.970847,0.029153
1.068,0.981944,0.018056
1.068,0.999885,0.000115
1.068,0.993693,0.006307
1.068,0.008564,0.991436
1.068,0.897759,0.102241
1.068,0.465441,0.534559
1.068,0.951475,0.048525
1.068,0.976261,0.023739
1.068,0.598684,0.401316
1.068,0.998373,0.001627
1.068,0.998684,0.001316
1.068,0.549005,0.450995
1.068,0.039188,0.960812
1.068,0.999622,0.000378
1.068,0.061683,0.938317
1.068,0.998346,0.001654
1.068,0.165587,0.834413
1.068,0.145348,0.854652
1.068,0.828949,0.171051
1.068,0.983974,0.016026
1.068,0.977418,0.022582
1.068,0.091298,0.908702
1.068,0.99983,0.00017
1.068,0.002322,0.997678
1.068,0.999986,1.3e-05
1.068,0.999178,0.000822
1.068,0.999724,0.000276
1.068,0.626471,0.373529
1.074,0.862614,0.137386
1.074,0.996426,0.003574
1.074,0.037996,0.962004
1.074,0.999623,0.000377
1.074,0.873082,0.126918
1.074,0.308884,0.691116
1.074,0.997599,0.002401
1.074,0.990244,0.009756
1.074,0.992814,0.007186
1.074,0.960236,0.039764
1.074,0.999682,0.000318
1.074,0.994956,0.005044
1.074,0.925055,0.074945
1.074,0.998541,0.001459
1.074,0.000815,0.999185
1.074,0.784194,0.215806
1.074,0.73378,0.26622
1.074,0.999896,0.000104
1.074,0.904766,0.095234
1.074,0.875713,0.124287
1.074,0.088777,0.911223
1.074,0.986302,0.013698
1.074,0.993447,0.006553
1.074,0.971874,0.028126
1.074,0.99663,0.00337
1.074,0.421668,0.578332
1.074,0.013516,0.986484
1.074,0.999896,0.000104
1.074,0.988917,0.011083
1.074,0.011406,0.988593
1.074,0.050556,0.949444
1.074,0.999728,0.000271
1.074,0.514349,0.485651
1.074,0.999793,0.000207
1.074,0.434253,0.565747
1.074,0.994464,0.005536
1.074,0.999947,5.3e-05
1.074,0.976032,0.023968
1.074,0.182335,0.817665
1.074,0.934115,0.065885
1.074,0.999679,0.000321
1.074,0.999854,0.000146
1.074,0.999809,0.000191
1.074,0.999809,0.000191
1.074,0.999968,3.2e-05
1.074,0.401382,0.598618
1.074,0.999064,0.000936
1.074,0.999982,1.8e-05
1.074,0.933362,0.066638
1.074,0.296006,0.703994
1.074,0.503639,0.496361
1.074,0.632493,0.367507
1.074,0.97371,0.02629
1.074,0.175076,0.824924
1.074,0.999927,7.3e-05
1.074,0.999724,0.000276
1.074,0.276848,0.723152
1.074,0.999975,2.5e-05
1.074,0.286224,0.713776
1.074,0.010146,0.989854
1.074,0.999969,3.1e-05
1.074,0.720243,0.279757
1.074,0.999392,0.000608
1.074,0.99997,3e-05
1.074,0.952781,0.047219
1.074,0.998962,0.001038
1.074,0.456546,0.543454
1.074,0.089188,0.910812
1.074,0.654472,0.345528
1.074,0.999973,2.7e-05
1.074,0.999968,3.1e-05
1.074,0.06767,0.93233
1.074,0.001548,0.998452
1.074,0.864274,0.135726
1.074,0.395402,0.604598
1.074,0.23965,0.76035
1.074,0.985234,0.014766
1.074,0.065024,0.934976
1.074,0.365875,0.634125
1.074,0.153665,0.846335
1.074,0.999585,0.000415
1.074,0.998296,0.001704
1.074,0.948324,0.051676
1.074,0.999872,0.000128
1.074,0.99957,0.00043
1.074,0.989943,0.010057
1.074,0.99961,0.00039
1.074,0.992855,0.007145
1.074,0.312727,0.687273
1.074,0.996443,0.003557
1.074,0.995462,0.004538
1.074,0.99752,0.00248
1.074,0.064369,0.935631
1.074,0.997947,0.002053
1.074,0.463764,0.536236
1.074,0.990497,0.009503
1.074,0.999978,2.2e-05
1.074,0.928905,0.071095
1.074,0.985158,0.014842
1.074,0.417062,0.582938
1.08,0.88249,0.11751
1.08,0.163256,0.836744
1.08,0.587148,0.412852
1.08,0.055164,0.944836
1.08,0.988983,0.011017
1.08,0.999564,0.000436
1.08,0.124437,0.875563
1.08,0.999318,0.000682
1.08,0.042576,0.957424
1.08,0.999937,6.3e-05
1.08,4.2e-05,0.999958
1.08,0.782271,0.217729
1.08,0.647323,0.352677
1.08,0.847906,0.152094
1.08,0.997914,0.002086
1.08,0.654018,0.345982
1.08,0.991938,0.008062
1.08,0.423711,0.576289
1.08,0.999841,0.000159
1.08,0.999945,5.5e-05
1.08,0.988204,0.011796
1.08,0.999694,0.000306
1.08,0.950459,0.049541
1.08,0.981451,0.018549
1.08,0.999379,0.000621
1.08,0.9991,0.0009
1.08,0.987621,0.012379
1.08,0.998368,0.001632
1.08,0.016279,0.983721
1.08,0.985644,0.014356
1.08,0.984939,0.015061
1.08,0.997566,0.002434
1.08,0.948019,0.051981
1.08,0.146407,0.853592
1.08,0.644452,0.355548
1.08,0.695779,0.304221
1.08,0.999181,0.000819
1.08,0.998495,0.001505
1.08,0.995972,0.004028
1.08,0.999988,1.2e-05
1.08,0.048679,0.951321
1.08,0.123744,0.876256
1.08,0.999289,0.000711
1.08,0.992001,0.007999
1.08,0.355968,0.644032
1.08,0.555745,0.444255
1.08,0.844656,0.155344
1.08,0.99961,0.000389
1.08,0.327021,0.672979
1.08,0.585045,0.414954
1.08,0.991433,0.008567
1.08,0.000251,0.999749
1.08,0.231791,0.768209
1.08,0.23372,0.76628
1.08,0.690244,0.309756
1.08,0.931981,0.068019
1.08,0.991301,0.008699
1.08,0.728208,0.271792
1.08,0.000127,0.999873
1.08,0.999986,1.4e-05
1.08,0.914435,0.085565
1.08,0.904897,0.095103
1.08,0.995364,0.004636
1.08,0.10751,0.89249
1.08,0.999834,0.000166
1.08,0.942197,0.057803
1.08,0.101505,0.898495
1.08,0.012343,0.987657
1.08,0.977746,0.022255
1.08,0.99242,0.00758
1.08,0.999951,4.9e-05
1.08,0.001063,0.998937
1.08,0.985322,0.014678
1.08,0.640775,0.359225
1.08,0.935739,0.064261
1.08,0.001256,0.998744
1.08,0.931715,0.068285
1.08,0.950267,0.049733
1.08,0.998238,0.001762
1.08,0.999949,5.1e-05
1.08,0.914286,0.085714
1.08,0.927474,0.072526
1.08,0.55763,0.44237
1.08,0.999303,0.000697
1.08,0.378289,0.621711
1.08,0.244026,0.755974
1.08,0.997042,0.002958
1.08,0.999034,0.000966
1.08,0.327694,0.672306
1.08,0.000202,0.999798
1.08,0.51001,0.48999
1.08,0.351116,0.648884
1.08,0.989501,0.010499
1.08,0.751279,0.248721
1.08,0.000113,0.999887
1.08,0.999985,1.5e-05
1.08,0.973229,0.026771
1.08,0.999984,1.6e-05
1.08,0.993242,0.006758
1.08,0.999878,0.000122
1.086,0.706503,0.293497
1.086,0.974146,0.025854
1.086,0.716121,0.283879
1.086,0.350469,0.649531
1.086,0.928593,0.071407
1.086,0.774632,0.225368
1.086,0.764158,0.235842
1.086,0.100526,0.899474
1.086,0.932626,0.067373
1.086,0.996885,0.003115
1.086,0.003828,0.996172
1.086,0.999538,0.000462
1.086,0.543198,0.456802
1.086,0.789779,0.210221
1.086,0.970229,0.029771
1.086,0.999832,0.000168
1.086,0.757389,0.242611
1.086,0.001586,0.998414
1.086,0.945818,0.054182
1.086,0.877807,0.122193
1.086,0.524835,0.475165
1.086,0.041981,0.958019
1.086,0.996614,0.003386
1.086,0.934405,0.065595
1.086,0.960759,0.039241
1.086,0.999248,0.000752
1.086,0.712909,0.287091
1.086,0.315616,0.684384
1.086,0.881815,0.118185
1.086,0.994789,0.005211
1.086,0.01392,0.98608
1.086,0.969751,0.030249
1.086,0.647269,0.352731
1.086,0.365072,0.634928
1.086,0.997279,0.002721
1.086,0.435108,0.564892
1.086,0.931245,0.068755
1.086,0.973398,0.026602
1.086,0.955844,0.044156
1.086,0.006883,0.993116
1.086,0.885267,0.114733
1.086,0.108275,0.891726
1.086,0.999837,0.000163
1.086,0.313086,0.686914
1.086,0.945705,0.054295
1.086,0.573156,0.426844
1.086,0.992139,0.007861
1.086,0.90379,0.09621
1.086,0.970399,0.029601
1.086,0.931408,0.068592
1.086,0.35343,0.64657
1.086,0.350013,0.649987
1.086,0.999982,1.8e-05
1.086,0.044523,0.955477
1.086,0.999853,0.000147
1.086,0.998972,0.001028
1.086,0.999712,0.000288
1.086,0.997798,0.002202
1.086,0.983793,0.016207
1.086,0.999504,0.000496
1.086,0.816054,0.183946
1.086,0.986897,0.013103
1.086,0.964831,0.035169
1.086,0.99958,0.00042
1.086,0.998577,0.001423
1.086,0.981649,0.018351
1.086,0.229546,0.770454
1.086,0.999968,3.2e-05
1.086,0.998988,0.001012
1.086,0.105595,0.894405
1.086,0.445651,0.554349
1.086,0.240864,0.759136
1.086,0.999598,0.000402
1.086,0.999162,0.000838
1.086,0.457773,0.542227
1.086,0.295528,0.704472
1.086,0.999986,1.4e-05
1.086,0.999389,0.000611
1.086,0.999938,6.2e-05
1.086,0.906908,0.093092
1.086,0.506857,0.493143
1.086,0.681001,0.318999
1.086,0.883933,0.116067
1.086,0.774902,0.225098
1.086,0.992103,0.007897
1.086,0.999884,0.000116
1.086,0.029306,0.970694
1.086,0.84832,0.15168
1.086,0.999745,0.000255
1.086,0.040621,0.959379
1.086,0.84453,0.15547
1.086,0.349018,0.650982
1.086,0.999989,1.1e-05
1.086,0.999959,4.1e-05
1.086,0.627531,0.372469
1.086,0.701873,0.298127
1.086,0.021821,0.978179
1.086,0.469559,0.530441
1.086,0.991771,0.008229
1.086,0.881223,0.118777
1.092,0.01897,0.98103
1.092,0.999007,0.000993
1.092,0.035692,0.964308
1.092,0.945006,0.054994
1.092,0.998129,0.001871
1.092,0.834235,0.165765
1.092,0.880617,0.119383
1.092,0.966516,0.033484
1.092,0.980613,0.019387
1.092,0.999986,1.4e-05
1.092,0.999134,0.000866
1.092,0.999601,0.000399
1.092,0.99804,0.00196
1.092,0.999902,9.8e-05
1.092,0.622695,0.377305
1.092,0.226609,0.773391
1.092,0.000435,0.999565
1.092,0.22499,0.77501
1.092,0.978518,0.021483
1.092,0.023615,0.976385
1.092,0.999164,0.000836
1.092,0.996408,0.003591
1.092,0.999882,0.000118
1.092,0.998034,0.001966
1.092,0.955404,0.044596
1.092,0.544099,0.455901
1.092,0.549342,0.450658
1.092,0.991442,0.008558
1.092,0.919455,0.080545
1.092,0.995634,0.004366
1.092,0.999656,0.000344
1.092,0.074957,0.925043
1.092,0.997878,0.002122
1.092,0.978712,0.021288
1.092,0.816788,0.183212
1.092,0.812162,0.187838
1.092,0.862956,0.137043
1.092,0.969837,0.030163
1.092,0.367307,0.632693
1.092,0.998502,0.001498
1.092,0.999583,0.000417
1.092,0.571054,0.428946
1.092,0.699682,0.300318
1.092,0.871151,0.128849
1.092,0.288231,0.711769
1.092,0.850122,0.149878
1.092,0.708109,0.291891
1.092,0.747844,0.252156
1.092,0.15839,0.84161
1.092,0.101267,0.898733
1.092,0.964931,0.035069
1.092,0.985804,0.014196
1.092,0.074928,0.925072
1.092,0.998421,0.001579
1.092,0.216549,0.783451
1.092,0.27632,0.72368
1.092,0.992148,0.007852
1.092,0.999533,0.000467
1.092,0.972422,0.027578
1.092,0.917118,0.082882
1.092,0.99978,0.00022
1.092,0.560222,0.439778
1.092,0.000837,0.999163
1.092,0.6871,0.3129
1.092,0.954743,0.045257
1.092,0.941036,0.058964
1.092,0.985904,0.014096
1.092,0.999699,0.000301
1.092,0.998298,0.001702
1.092,0.761395,0.238605
1.092,0.999733,0.000267
1.092,0.988078,0.011922
1.092,0.119499,0.880501
1.092,0.003447,0.996553
1.092,0.000192,0.999808
1.092,0.979543,0.020457
1.092,0.985812,0.014188
1.092,0.001776,0.998224
1.092,0.95729,0.04271
1.092,0.999955,4.5e-05
1.092,0.941208,0.058792
1.092,0.999797,0.000203
1.092,0.24969,0.75031
1.092,0.953038,0.046962
1.092,0.986256,0.013744
1.092,0.998765,0.001235
1.092,0.996493,0.003507
1.092,0.969728,0.030272
1.092,0.999688,0.000312
1.092,0.004089,0.995911
1.092,0.999922,7.8e-05
1.092,0.994485,0.005515
1.092,0.965779,0.034221
1.092,0.259182,0.740818
1.092,0.085697,0.914303
1.092,0.999508,0.000492
1.092,0.788467,0.211533
1.092,0.998412,0.001588
1.092,0.993986,0.006014
1.092,0.309709,0.690291
1.098,0.723214,0.276786
1.098,0.660343,0.339657
1.098,0.901767,0.098233
1.098,0.917228,0.082772
1.098,0.508139,0.491861
1.098,0.903451,0.096549
1.098,0.651542,0.348458
1.098,0.936512,0.063488
1.098,0.93104,0.06896
1.098,0.315178,0.684822
1.098,0.999625,0.000375
1.098,0.890675,0.109325
1.098,0.606854,0.393146
1.098,0.993398,0.006602
1.098,0.898343,0.101657
1.098,0.970355,0.029645
1.098,0.150259,0.849741
1.098,0.474776,0.525224
1.098,0.409137,0.590863
1.098,0.296832,0.703168
1.098,0.285263,0.714737
1.098,0.296456,0.703544
1.098,0.94046,0.05954
1.098,0.995502,0.004498
1.098,0.016665,0.983335
1.098,0.990889,0.009111
1.098,0.998709,0.001291
1.098,0.999981,1.9e-05
1.098,0.975444,0.024556
1.098,0.98359,0.01641
1.098,0.999587,0.000413
1.098,0.083,0.917
1.098,0.9997,0.0003
1.098,0.229263,0.770737
1.098,0.997954,0.002046
1.098,1.3e-05,0.999987
1.098,0.999517,0.000483
1.098,0.990587,0.009413
1.098,0.999583,0.000417
1.098,0.648523,0.351477
1.098,0.358974,0.641026
1.098,0.400289,0.59971
1.098,0.998624,0.001376
1.098,0.996002,0.003998
1.098,0.002261,0.997739
1.098,0.766493,0.233507
1.098,0.000428,0.999572
1.098,0.540384,0.459616
1.098,0.998429,0.001571
1.098,0.006671,0.99333
1.098,0.99912,0.00088
1.098,0.906255,0.093745
1.098,0.996261,0.003739
1.098,0.993028,0.006972
1.098,0.618542,0.381458
1.098,0.052447,0.947553
1.098,0.133825,0.866175
1.098,0.002727,0.997273
1.098,0.996095,0.003905
1.098,0.990378,0.009622
1.098,0.99853,0.00147
1.098,0.990485,0.009515
1.098,0.57414,0.42586
1.098,0.001849,0.998151
1.098,0.914519,0.085481
1.098,0.846271,0.153729
1.098,0.008286,0.991714
1.098,0.987416,0.012585
1.098,0.111129,0.888871
1.098,0.510122,0.489878
1.098,0.947558,0.052442
1.098,0.396089,0.603911
1.098,0.651614,0.348386
1.098,0.956162,0.043838
1.098,0.964512,0.035488
1.098,0.996684,0.003316
1.098,0.002623,0.997377
1.098,0.991772,0.008228
1.098,0.577724,0.422276
1.098,0.988729,0.011271
1.098,0.260206,0.739794
1.098,0.987022,0.012978
1.098,0.762352,0.237648
1.098,0.997056,0.002944
1.098,0.978311,0.021689
1.098,0.027738,0.972262
1.098,0.996777,0.003223
1.098,0.008404,0.991596
1.098,0.993782,0.006218
1.098,0.947228,0.052772
1.098,0.133428,0.866572
1.098,0.899319,0.100681
1.098,0.999808,0.000192
1.098,0.475977,0.524023
1.098,0.142689,0.857311
1.098,0.995971,0.004029
1.098,0.668237,0.331763
1.098,0.119326,0.880674
1.098,0.631776,0.368224
1.098,0.936448,0.063552
1.105,0.133867,0.866133
1.105,0.030612,0.969388
1.105,0.460779,0.539221
1.105,0.928876,0.071124
1.105,0.998202,0.001798
1.105,0.864528,0.135472
1.105,0.071752,0.928248
1.105,0.113513,0.886487
1.105,0.017325,0.982675
1.105,0.994989,0.005011
1.105,0.999774,0.000226
1.105,0.108311,0.89169
1.105,0.981727,0.018273
1.105,0.796361,0.203639
1.105,0.181758,0.818242
1.105,0.932288,0.067712
1.105,0.864502,0.135498
1.105,0.037175,0.962825
1.105,0.999894,0.000106
1.105,0.930856,0.069144
1.105,0.999538,0.000462
1.105,0.699112,0.300888
1.105,0.463148,0.536852
1.105,0.999893,0.000107
1.105,0.079986,0.920014
1.105,0.603888,0.396112
1.105,0.998312,0.001688
1.105,0.999943,5.7e-05
1.105,0.00839,0.99161
1.105,0.844126,0.155874
1.105,0.914124,0.085876
1.105,0.188024,0.811976
1.105,0.667174,0.332826
1.105,0.843567,0.156433
1.105,0.999022,0.000978
1.105,0.9956,0.0044
1.105,0.999819,0.000181
1.105,0.58505,0.41495
1.105,0.7229,0.2771
1.105,0.129377,0.870623
1.105,0.997331,0.002669
1.105,0.000342,0.999658
1.105,0.018348,0.981652
1.105,0.622286,0.377714
1.105,0.99493,0.00507
1.105,0.40762,0.59238
1.105,0.999836,0.000164
1.105,0.350788,0.649211
1.105,0.928808,0.071192
1.105,0.999746,0.000254
1.105,0.216005,0.783994
1.105,0.338711,0.661289
1.105,0.989183,0.010817
1.105,0.999721,0.000279
1.105,0.003113,0.996887
1.105,0.990199,0.009801
1.105,0.908366,0.091634
1.105,0.148371,0.851629
1.105,0.999049,0.000951
1.105,0.999984,1.6e-05
1.105,0.999843,0.000157
1.105,0.999807,0.000193
1.105,0.06867,0.93133
1.105,0.017439,0.982561
1.105,0.032835,0.967165
1.105,0.544337,0.455663
1.105,0.528286,0.471714
1.105,0.787685,0.212315
1.105,0.997813,0.002187
1.105,0.999426,0.000574
1.105,0.999773,0.000227
1.105,0.321994,0.678006
1.105,0.98347,0.01653
1.105,0.995199,0.004801
1.105,0.999722,0.000278
1.105,0.99996,4e-05
1.105,0.998966,0.001035
1.105,0.996322,0.003678
1.105,0.298485,0.701515
1.105,0.997392,0.002608
1.105,0.999948,5.2e-05
